start	end	text
11774000	11776000	Let's see if I can
11776000	11778000	navigation API
11778000	11780000	blah blah blah
11780000	11782000	navigate
11782000	11784000	How do you
11784000	11786000	replace?
11786000	11788000	I actually don't see that
11788000	11790000	navigate
11790000	11792000	So if I go to navigate
11792000	11794000	options
11794000	11796000	the current state
11796000	11798000	info
11798000	11800000	history, replace
11800000	11802000	Okay, you can do that
11802000	11804000	Where is that?
11804000	11806000	I'm looking
11806000	11808000	through, oh yeah, it's addEventList or
11808000	11810000	navigate, this could work
11810000	11812000	So what you would do instead of history
11812000	11814000	is
11814000	11816000	inside of search
11816000	11818000	just search
11818000	11820000	It should be window.navigation
11822000	11824000	Oh, I'm actually not getting
11824000	11826000	the API
11826000	11828000	Is it too new?
11828000	11830000	I'm just going to try and navigate
11830000	11832000	Yeah, it's too new, it's experimental
11832000	11834000	Yeah, that's fine
11834000	11836000	So yeah, we navigate to that
11836000	11838000	and then options you can say
11838000	11840000	not replace
11840000	11842000	true, it's
11844000	11846000	history, replace
11846000	11848000	Okay
11850000	11852000	That'll do it
11852000	11854000	And let's try to
11854000	11856000	listen to, what is the
11856000	11858000	event handler on?
11858000	11860000	Just navigate
11860000	11862000	And it's also suggesting
11862000	11864000	an event.intercept
11864000	11866000	I don't know why
11866000	11868000	I don't know what that is, let's for now
11868000	11870000	ignore whatever that is
11870000	11872000	Yeah, that's intercepting
11872000	11874000	Yeah, I don't know
11874000	11876000	because you're already intercepting if you're listening
11876000	11878000	I guess
11878000	11880000	So I'm going to change this to
11880000	11882000	handleNavigate
11882000	11884000	and let's see if that
11884000	11886000	even gets triggered
11886000	11888000	Can you check?
11888000	11890000	Let's check
11891000	11893000	All right
11893000	11895000	Reload here
11897000	11899000	And as we type, it's actually not
11899000	11901000	It's not letting me type
11903000	11905000	Let me see here
11905000	11907000	It's not letting me
11907000	11909000	type
11909000	11911000	It's not letting me type
11911000	11913000	Uh
11919000	11921000	I just
11921000	11923000	I wonder if it's
11923000	11925000	re-fetching the page when I type
11925000	11927000	it's losing the context and then it's all
11927000	11929000	gone
11929000	11931000	Maybe we need to disable
11931000	11933000	some things that are happening, just to be sure
11933000	11935000	Yeah
11939000	11941000	Yeah, just don't do this part
11941000	11943000	but log it
11943000	11945000	Yeah, okay, let's do this
11947000	11949000	Oh, now I get
11949000	11951000	actual errors
11951000	11953000	Navigate is not defined. What?
11953000	11955000	Okay, okay
11955000	11957000	This is all, like, we're going down
11957000	11959000	the rabbit hole. Let's do it completely differently
11959000	11961000	I'm just going to
11961000	11963000	This is too much
11963000	11965000	We're going to do this
11965000	11967000	I wanted to know about the browser APIs, though
11967000	11969000	It's a shame
11969000	11971000	The browser API
11971000	11973000	We're going to invent our own browser APIs
11973000	11975000	I was thinking some custom events or something
11975000	11977000	We can do this
11977000	11979000	Yeah, we're just going to be
11979000	11981000	window on
11981000	11983000	URL changed
11983000	11985000	That's going to be our custom
11985000	11987000	I mean, this doesn't make any sense
11987000	11989000	but I don't want to
11990000	11992000	I think my patience
11992000	11994000	is a bit
11994000	11996000	Yeah, we're just going to have
11996000	11998000	Yeah, that'll do. Let's do that
11998000	12000000	That's, you know
12000000	12002000	callbacks
12002000	12004000	Yeah, I was going to do it a little bit more politely
12004000	12006000	This is fine
12006000	12008000	Yeah, we're just going to do this
12008000	12010000	and then we're going to
12010000	12012000	we're just going to do, like, callbacks
12012000	12014000	push
12014000	12016000	navigate
12016000	12018000	and then this is going to be
12018000	12020000	something like
12020000	12022000	callbacks
12022000	12024000	Yeah, just pop it off
12024000	12026000	or slice
12030000	12032000	Oh
12032000	12034000	Yeah, that worked
12034000	12036000	Maybe like this
12036000	12038000	Can we see if that
12038000	12040000	is called?
12040000	12042000	Let's see
12042000	12044000	Handled
12044000	12046000	Yeah
12046000	12048000	Okay, so now let's try to update
12048000	12050000	the state as well
12054000	12056000	Oh, it's filtering
12056000	12058000	Is it working?
12058000	12060000	Oh my god!
12060000	12062000	Okay, it hides the search box
12062000	12064000	while we're searching because we put it
12064000	12066000	behind the wrong suspense
12066000	12068000	but oh my god, it works
12068000	12070000	So, wait, this is actually the part
12070000	12072000	that we can fix
12072000	12074000	So the issue is that
12074000	12076000	Can you demonstrate the problem?
12076000	12078000	Yeah
12080000	12082000	Yeah, I can follow you
12082000	12084000	Perfect
12084000	12086000	Can you show the
12086000	12088000	I guess I don't see it because the stream is not fast enough
12088000	12090000	I don't know if people see it
12090000	12092000	The problem is
12092000	12094000	Let's increase the delay so that
12094000	12096000	it's, yeah, okay
12096000	12098000	So the search bar disappears
12098000	12100000	because we actually need to get
12100000	12102000	the server component output
12102000	12104000	And the server component output is waiting
12104000	12106000	for that filter
12106000	12108000	or whatever
12108000	12110000	to fetch the data before
12110000	12112000	we can even know what to show
12112000	12114000	and so it suspends
12114000	12116000	And so the way
12116000	12118000	the way you handle it
12120000	12122000	One thing we could do
12122000	12124000	is maybe restructure it a little bit
12124000	12126000	so that the
12126000	12128000	search input isn't kind of blocked
12128000	12130000	on anything
12130000	12132000	But the
12132000	12134000	idiomatic solution in React is
12136000	12138000	router changes
12138000	12140000	Again, this is
12140000	12142000	primarily if you're developing the framework
12142000	12144000	I think this is something like
12144000	12146000	if you're making a framework for
12146000	12148000	server components, this is something
12148000	12150000	you should probably know, is that
12150000	12152000	the route changes
12152000	12154000	so the set states
12154000	12156000	that lead the route changes
12156000	12158000	should be wrapped into transitions
12158000	12160000	So what I'm going to do is
12160000	12162000	I'm going to import startTransition
12162000	12164000	from React here
12164000	12166000	Ooh, yes
12166000	12168000	I wanted a transition demo
12168000	12170000	Okay
12170000	12172000	And so I'm going to wrap the set state
12172000	12174000	into a transition
12174000	12176000	And so this tells React that
12176000	12178000	actually it's okay for
12178000	12180000	the screen to be inconsistent
12180000	12182000	So even though we know we're fetching something
12182000	12184000	we're waiting for something to happen
12184000	12186000	it's okay to let that
12186000	12188000	We don't need to immediately
12188000	12190000	show the spinner, we can actually wait
12190000	12192000	for that thing to be
12192000	12194000	complete enough that
12194000	12196000	Oh!
12196000	12198000	I've been wanting to understand transition for so
12198000	12200000	long and I get it
12200000	12202000	I see the use case there
12202000	12204000	And everything works
12204000	12206000	Yeah, and so what should also
12206000	12208000	work now is
12208000	12210000	Cached ones are faster
12210000	12212000	Yeah, so now if you type the same thing again because you've
12212000	12214000	cached the server component
12214000	12216000	the response is
12216000	12218000	Ooh, yeah
12218000	12220000	Oh, this is mind-blowing
12220000	12222000	I love that cache was involved too
12222000	12224000	The other thing we can try
12224000	12226000	which I don't know if it's going to work
12226000	12228000	because we had a bug related to this
12228000	12230000	but I think maybe it works
12230000	12232000	is I'm going to go to search.jsx
12232000	12234000	and I'm also going
12234000	12236000	to
12236000	12238000	Yeah, so
12238000	12240000	Okay, yeah
12240000	12242000	Okay
12242000	12244000	I'm also going to
12244000	12246000	add useTransition here
12246000	12248000	So if you only want to start a transition
12248000	12250000	you can just start a transition
12250000	12252000	But if you want to show visual feedback in the
12252000	12254000	component tree itself
12254000	12256000	when something is being refetched
12256000	12258000	and you don't want it to be just
12258000	12260000	like the user doesn't know what's happening
12260000	12262000	you can
12262000	12264000	have useTransition here
12264000	12266000	And that gives you this
12268000	12270000	Let's call it startTransition
12270000	12272000	useTransition
12272000	12274000	So that gives you this expanding Boolean
12274000	12276000	And so what you can do is
12276000	12278000	I know that
12280000	12282000	You know, this is
12282000	12284000	I'm actually going to
12284000	12286000	I'm going to rename this
12286000	12288000	I'll call this
12288000	12290000	Well, okay, that's what I'm going to do
12290000	12292000	I'm going to call this window.router.navigate
12294000	12296000	to here
12296000	12298000	And I'll just
12298000	12300000	That's supposed to be
12300000	12302000	your framework
12302000	12304000	I mean, you wouldn't put it on the window variable, of course
12306000	12308000	But it would be like
12308000	12310000	Yeah, but that's
12310000	12312000	We're going to go back to the root.client
12312000	12314000	And I'll just
12314000	12316000	This is going to be our toy router that has
12316000	12318000	navigate the URL
12318000	12320000	And so this is the part that actually does
12320000	12322000	the
12322000	12324000	This is the URL
12324000	12326000	It does the state and then
12326000	12328000	It calls
12328000	12330000	the callbacks we registered
12330000	12332000	So I
12332000	12334000	think
12334000	12336000	window.router.navigate
12336000	12338000	replace state URL
12338000	12340000	Okay
12340000	12342000	Yeah, and so this is
12344000	12346000	Say again
12348000	12350000	We're hitting a client error
12350000	12352000	What is the error?
12352000	12354000	The user, no, no, not that
12354000	12356000	Callbacks is not defined. Okay
12356000	12358000	It's just a
12358000	12360000	Yeah, it's just a typo
12362000	12364000	I think I deleted it accidentally
12364000	12366000	Yeah, we just deleted it
12368000	12370000	Okay, let's try again
12370000	12372000	Okay, that's working
12372000	12374000	Yeah, so now let's go back to the search
12374000	12376000	And let's say
12378000	12380000	Oh, and look at this
12380000	12382000	We can actually see all the requests coming down the wire too
12382000	12384000	It's going to
12384000	12386000	keep doing this
12386000	12388000	So let's add a little bit
12388000	12390000	Yeah, that's a new
12390000	12392000	Can I add this back?
12394000	12396000	This is going to look a little bit ugly
12396000	12398000	But I'm just going to add like a
12398000	12400000	Also like if is pending
12400000	12402000	Then I'm going to
12402000	12404000	add like a little
12406000	12408000	You know, like a little
12408000	12410000	I don't know
12410000	12412000	Margin left
12412000	12414000	Two or something
12416000	12418000	I don't remember how to do it
12418000	12420000	Sure
12420000	12422000	But let's see
12422000	12424000	Yeah
12424000	12426000	Yeah, I think italics are what we want here
12426000	12428000	That should work
12428000	12430000	So can we see
12430000	12432000	if that does anything?
12432000	12434000	It looks like it is
12434000	12436000	Yeah, we get a little
12436000	12438000	We get a little loading
12438000	12440000	flash
12440000	12442000	But if we do something
12442000	12444000	and it's cached
12444000	12446000	It's pretty much instant
12446000	12448000	It shows a little flash of it
12448000	12450000	while it fetches from the cache
12450000	12452000	Yeah
12452000	12454000	So the way you deal with like
12454000	12456000	So what we kind of want to do here
12456000	12458000	is like we want to show
12460000	12462000	You see like
12462000	12464000	this you are looking for
12464000	12466000	So this is the
12466000	12468000	example that we have
12468000	12470000	It doesn't quite make sense
12470000	12472000	Well
12472000	12474000	So this is the thing that will be updated later
12474000	12476000	Because like we need to go to the server
12476000	12478000	And like that part is like on the server
12478000	12480000	And we could have moved that to the client
12480000	12482000	And like show it in the search box instead
12482000	12484000	So I think it just depends on like
12484000	12486000	What kind of UI do you want?
12486000	12488000	Like do you want
12488000	12490000	You know
12490000	12492000	Like other patterns could be
12492000	12494000	Like grayed out
12494000	12496000	While the
12496000	12498000	While you're refetching it
12498000	12500000	So that's another
12500000	12502000	kind of common pattern
12502000	12504000	Yeah
12504000	12506000	Maybe do you want to
12506000	12508000	try to do that?
12508000	12510000	Sure, yeah
12510000	12512000	Could be fun
12516000	12518000	It's a little bit
12518000	12520000	It's a little bit trickier
12520000	12522000	to figure out how to do this
12522000	12524000	Yeah, okay, I'll be honest
12524000	12526000	I was reading something from chat and missed the last 20 seconds
12526000	12528000	of what you said. Can you say that again?
12528000	12530000	Yeah, I was saying
12530000	12532000	Now like we
12532000	12534000	We can kind of
12534000	12536000	I don't know
12536000	12538000	Maybe we should go through the code
12538000	12540000	And just kind of recap
12540000	12542000	Because like we have a solution now
12542000	12544000	So it seems like a good time
12544000	12546000	Like we built a tiny framework
12546000	12548000	That does a little bit of routing
12548000	12550000	In a way that
12550000	12552000	Works with server components
12552000	12554000	So maybe it's a good time to recap
12554000	12556000	What's going on in our
12556000	12558000	setup. Do you want to try to do that?
12558000	12560000	Let's do it
12560000	12562000	Yeah, so I
12562000	12564000	Will try to trace it from the top
12564000	12566000	But basically what we built
12566000	12568000	Is a
12568000	12570000	Search box
12570000	12572000	That's able to have just a little bit
12572000	12574000	Of client-side JavaScript in order to
12574000	12576000	Store a state
12576000	12578000	Of what you're trying to search for
12578000	12580000	And then anytime you put in an input
12580000	12582000	We're updating the URL bar up here
12582000	12584000	At the top
12584000	12586000	And anytime that you update the URL
12586000	12588000	We want to re-render
12588000	12590000	The parts of the page that depends on that URL
12590000	12592000	Here the part that depends is
12592000	12594000	The amount of albums that we're showing
12594000	12596000	So when we say search post, we want to
12596000	12598000	Go to the server, figure out which albums
12598000	12600000	Actually have the word post in them
12600000	12602000	And then send that new result
12602000	12604000	Down to the client
12604000	12606000	Without actually having to render all of those albums
12606000	12608000	With client-side JavaScript
12608000	12610000	So if we head over to our root
12610000	12612000	Client where we're doing this
12612000	12614000	Slight hack, but you could formalize
12614000	12616000	This into a framework as Dan mentioned
12616000	12618000	In here
12618000	12620000	The client is able to trigger
12620000	12622000	Navigate, or any client component
12622000	12624000	Is able to trigger a navigate command
12624000	12626000	Which will tell it the URL
12626000	12628000	It wants to go to, we're going to use
12628000	12630000	The web standard history API to update
12630000	12632000	That state, and then pass in
12632000	12634000	A callback here that's going
12634000	12636000	To trigger
12636000	12638000	Actual navigation events
12638000	12640000	So we mentioned it a little bit earlier
12640000	12642000	But we had a, now I'm actually
12642000	12644000	Losing where it is, but yeah
12644000	12646000	Way down here is where we're actually going to
12646000	12648000	Fetch the server component and render it
12648000	12650000	Onto the page
12650000	12652000	But up here we're using an effect
12652000	12654000	To say anytime that you
12654000	12656000	Navigate on the page, first off we're going to
12656000	12658000	Start a transition, which
12658000	12660000	I'm still wrapping my head around a little bit
12660000	12662000	But it's basically saying, keep the DOM
12662000	12664000	That you already have
12664000	12666000	Until all the other async stuff has resolved
12666000	12668000	And then replace it
12668000	12670000	Once all of that is settled, is that kind of what it's doing?
12672000	12674000	It's, yeah, I would maybe
12674000	12676000	And again, just to clarify
12676000	12678000	This file we're looking at, that's not
12678000	12680000	That is the part that's the framework part
12680000	12682000	This is the framework part
12682000	12684000	It's not the part that you're
12684000	12686000	You don't need any effects here
12686000	12688000	As a server components user or something like this
12688000	12690000	So this is like the framework router part
12690000	12692000	Really
12692000	12694000	Actually I just realized that we made one
12694000	12696000	Omission, which is, I think we still need
12696000	12698000	To handle pop state
12698000	12700000	Because we want the back button to work, right?
12700000	12702000	So we want the back button to also
12702000	12704000	Update the
12706000	12708000	So I think that should
12708000	12710000	That should give us the
12710000	12712000	Well, I guess we don't, we replaced
12712000	12714000	State, so it's, you're not going to see it
12714000	12716000	Yeah, you're not going to see it
12716000	12718000	But yeah, this is another thing
12718000	12720000	That frameworks deal with, where if you
12720000	12722000	Don't want to have like a full page refresh
12722000	12724000	Every time, because if you did this fully server
12724000	12726000	Side, we could anytime
12726000	12728000	You type in the input, send a form request
12728000	12730000	Refresh the page
12730000	12732000	And send that new stuff down
12732000	12734000	But here we want to say, don't refresh the whole page
12734000	12736000	Keep it where it is, we're going to
12736000	12738000	Handle those changes to the URL
12738000	12740000	Bar ourselves, and we're going to
12740000	12742000	Make sure like, when you do all your web standard
12742000	12744000	Back buttons, they still work
12744000	12746000	And when you actually navigate
12746000	12748000	We don't want to blow away the app
12748000	12750000	And re-render it top to bottom, we want to keep it where it is
12750000	12752000	And trigger anyone that
12752000	12754000	Cares about the transition to also
12754000	12756000	Show little loading states
12756000	12758000	Yeah, so just to clarify
12758000	12760000	The start transition stuff here
12760000	12762000	It doesn't prevent
12762000	12764000	It doesn't have anything to do with
12764000	12766000	Reloading the page completely
12766000	12768000	Because React wouldn't reload the page
12768000	12770000	We're just set in state
12770000	12772000	There's no reason to reload the page
12772000	12774000	What happens here
12774000	12776000	Is it just prevents
12776000	12778000	React from hiding content
12778000	12780000	That was already visible
12780000	12782000	Like if you're interacting with
12782000	12784000	A search input, you don't want that
12784000	12786000	Input to get hidden, because
12786000	12788000	We're waiting
12788000	12790000	Our new state is this response
12790000	12792000	From the server that's still streaming in
12792000	12794000	So start transition just says
12794000	12796000	This state update is not urgent
12796000	12798000	You don't have to
12798000	12800000	React doesn't have to
12800000	12802000	React can wait
12802000	12804000	Until we have something
12804000	12806000	Meaningful to show
12806000	12808000	So in reality what that means
12808000	12810000	Is it wouldn't wait
12810000	12812000	It will wait long enough
12812000	12814000	Not so that
12814000	12816000	It doesn't have to hide any existing content
12816000	12818000	But for example
12818000	12820000	If your server response
12820000	12822000	Includes some new suspense boundary
12822000	12824000	With a bunch of stuff inside
12824000	12826000	It's not going to wait for that
12826000	12828000	Because there's no reason to
12828000	12830000	But start transition
12830000	12832000	Is this opt-in
12832000	12834000	This is not urgent
12834000	12836000	So you don't have to hide a bunch of stuff
12836000	12838000	While we're waiting
12838000	12840000	Keep things as they are
12840000	12842000	And then we can keep track of them
12842000	12844000	Inline in the search component
12844000	12846000	It has an inline indicator
12846000	12848000	That it's parent
12848000	12850000	Is actually refetching
12850000	12852000	But yeah
12852000	12854000	This is kind of what it is
12854000	12856000	That's what happens inside the framework
12856000	12858000	But if we forget this file exists
12858000	12860000	And we just approach it from
12860000	12862000	I think it's helpful to describe it
12862000	12864000	From the server components
12864000	12866000	Point of view
12866000	12868000	As a user you don't even have this root client.js file
12868000	12870000	It's somewhere in the framework
12870000	12872000	But as a user where do you start
12872000	12874000	Where does the story start
12874000	12876000	For a user
12876000	12878000	Gotcha
12878000	12880000	Because that's the boundary that we set
12880000	12882000	With suspense
12882000	12884000	Anytime you
12884000	12886000	Well we can't see it anymore
12886000	12888000	But it used to
12888000	12890000	It'll sort of show that fallback
12890000	12892000	And then show the whole result
12892000	12894000	But what we've done is we've put the search box
12894000	12896000	Alongside the stuff that's loading
12896000	12898000	So in order to make sure all of
12898000	12900000	The stuff you're looking at in the search box itself
12900000	12902000	Aren't as you mentioned
12902000	12904000	Removed from the page
12904000	12906000	Or changed in some way
12906000	12908000	Transition is the way to do that
12908000	12910000	And I'm assuming
12910000	12912000	Use transition is a pretty global thing
12912000	12914000	So when you start transition
12914000	12916000	Is it based on parents
12916000	12918000	Where if a parent starts a transition
12918000	12920000	The child picks it up here
12920000	12922000	No
12922000	12924000	It's really about the state updates
12924000	12926000	It's like whatever you
12926000	12928000	Whichever set state calls happen
12928000	12930000	Inside of a strategic goal
12930000	12932000	They are kind of marked as
12932000	12934000	This stuff is not urgent
12934000	12936000	And react will display the output
12936000	12938000	When the stuff is ready
12938000	12940000	But what I meant more
12940000	12942000	I think if we ignore all this wiring
12942000	12944000	And we focus on how you approach it as a user
12944000	12946000	The entry point
12946000	12948000	Is really root.server.js
12948000	12950000	That's where the story starts
12950000	12952000	From the user perspective
12952000	12954000	And so you kind of just see it as
12954000	12956000	You have a root component
12956000	12958000	Like in this case server root
12958000	12960000	That accepts the search
12960000	12962000	And it doesn't matter if it's the first time it loads
12962000	12964000	Or if it's like a refresh
12964000	12966000	The way you think about it is the same
12966000	12968000	It's like you got a response
12968000	12970000	You got a request
12970000	12972000	You're going to re-render the tree
12972000	12974000	And so you think about it as
12974000	12976000	I received some search query
12976000	12978000	I'm going to pass it to albums
12978000	12980000	Albums passes it to
12980000	12982000	This searchable album list
12982000	12984000	Which also runs on the server
12984000	12986000	This is where we
12986000	12988000	Actually do the filtering
12988000	12990000	And then we render the search box
12990000	12992000	And the list of albums
12992000	12994000	And so the search box
12994000	12996000	Is kind of
12996000	12998000	This is where
12998000	13000000	This is where this other side
13000000	13002000	Of the flow triggers
13002000	13004000	Where it's like when I tap into the search
13004000	13006000	I want to navigate
13006000	13008000	As a user
13008000	13010000	I just want to navigate here
13010000	13012000	And then that's
13012000	13014000	The whole story
13014000	13016000	Because now it's the server
13016000	13018000	Like we're again in the server
13018000	13020000	In root.server.js
13020000	13022000	And we just kind of render again
13022000	13024000	Using the new search value
13024000	13026000	So you don't really
13026000	13028000	Think of it as state management
13028000	13030000	Right
13030000	13032000	In fact we could even
13032000	13034000	Just for fun we could even delete
13034000	13036000	The state here
13036000	13038000	I believe we could get rid of the
13038000	13040000	State completely
13040000	13042000	And this could just be uncontrolled input
13042000	13044000	That has default value
13044000	13046000	Equals initial search
13046000	13048000	And it has this onChangeHandler
13048000	13050000	That just does the navigation
13050000	13052000	Doesn't do anything else
13052000	13054000	And I think it should still work
13054000	13056000	It actually does
13056000	13058000	Yeah so there's like no state management
13058000	13060000	Here
13060000	13062000	There's no managing caches yourself
13062000	13064000	Or you just want to change some data
13064000	13066000	You just
13066000	13068000	Re-render the page
13068000	13070000	But then it doesn't recreate the DOM
13070000	13072000	It doesn't recreate the DOM
13072000	13074000	Yeah
13074000	13076000	And the boundary that was like
13076000	13078000	If you don't have a transition
13078000	13080000	It will use the suspense fallback
13080000	13082000	So one thing I'm wondering
13082000	13084000	Inside of root server
13084000	13086000	If we remove the suspense wrapper
13086000	13088000	What will happen?
13088000	13090000	Do we need transition anymore?
13090000	13092000	Let's try
13092000	13094000	I don't know
13094000	13096000	I think maybe it would
13096000	13098000	Work without a transition
13098000	13100000	I think
13100000	13102000	But it's
13102000	13104000	Well
13104000	13106000	I guess it depends on where you want
13106000	13108000	To remove the transition
13108000	13110000	They're nested
13110000	13112000	Just to be able to show the
13112000	13114000	IsPending
13114000	13116000	Because the routers should always
13116000	13118000	Navigate in transitions
13118000	13120000	But we can also wrap it in extra time
13120000	13122000	To get this
13122000	13124000	Is it happening
13124000	13126000	For feedback
13126000	13128000	Yeah
13128000	13130000	And so how does it know when
13130000	13132000	IsPending is done?
13132000	13134000	Is that when everything down the parent
13134000	13136000	Chain of components is now rendered?
13136000	13138000	Not quite
13138000	13140000	It's
13140000	13142000	I think conceptually
13142000	13144000	The way it's implemented
13146000	13148000	There are different ways to do it
13148000	13150000	But I think conceptually you can imagine it
13150000	13152000	As
13152000	13154000	It kind of spawns
13154000	13156000	A new parallel universe
13156000	13158000	Where the state is
13158000	13160000	If we go to
13160000	13162000	root.client.js
13162000	13164000	And you see that
13164000	13166000	It does this set URL
13166000	13168000	Call
13168000	13170000	Traditionally this would mean
13170000	13172000	The state changed
13172000	13174000	Get the new thing on the screen
13174000	13176000	Immediately
13176000	13178000	If we get rid of startTransition
13178000	13180000	In both places
13180000	13182000	We would see traditional re-rendering
13182000	13184000	Behavior where
13184000	13186000	It's kind of
13186000	13188000	We changed this, now it has to update
13188000	13190000	To reflect what's in the state
13190000	13192000	We don't have the
13192000	13194000	JSX tree for what's in the state
13194000	13196000	That's why it's showing
13196000	13198000	The closest suspense spinner
13198000	13200000	Which
13200000	13202000	You would need to add
13202000	13204000	And the analogy that I like to use
13204000	13206000	For this is git
13206000	13208000	So if you work on main
13208000	13210000	If you only work on main
13210000	13212000	And then
13212000	13214000	You
13214000	13216000	Make a change that
13216000	13218000	You start refactoring something
13218000	13220000	And you change
13220000	13222000	One file
13222000	13224000	And
13224000	13226000	It's not done until you finish refactoring
13226000	13228000	Your project is kind of
13228000	13230000	In the loading state
13230000	13232000	It's not ready
13232000	13234000	And the users would see
13234000	13236000	Imagine you refactored in production
13236000	13238000	Your users would see
13238000	13240000	That you're doing it
13240000	13242000	And that's why we don't do it this way
13242000	13244000	We start a branch, we work in a branch
13244000	13246000	And then we think
13246000	13248000	This is enough to ship
13248000	13250000	To the main branch
13250000	13252000	And so transitions are kind of the same concept
13252000	13254000	It's like branches
13254000	13256000	It's like you're telling React
13256000	13258000	Here's a set state I want you to do
13258000	13260000	But actually start
13260000	13262000	Working on it
13262000	13264000	In background
13264000	13266000	Start preparing it
13266000	13268000	You can almost imagine
13268000	13270000	You had two screens
13270000	13272000	And one screen was what the user sees
13272000	13274000	And the other screen
13274000	13276000	Is background stuff
13276000	13278000	And on the screen
13278000	13280000	With the background stuff
13280000	13282000	You would see a big loading indicator
13282000	13284000	Because nothing is ready yet
13284000	13286000	And then it would kind of gradually refine
13286000	13288000	To get
13288000	13290000	With the server data
13290000	13292000	And at some point you have enough server data
13292000	13294000	That you don't
13294000	13296000	You wouldn't need to hide anything to show it
13296000	13298000	You wouldn't need to hide any
13298000	13300000	Existing content
13300000	13302000	So this is where React commits the transition
13302000	13304000	So React is like
13304000	13306000	We have enough of the tree
13306000	13308000	That we wouldn't need to hide anything
13308000	13310000	Nothing would
13310000	13312000	Disappear under you
13312000	13314000	It's automatic
13314000	13316000	You don't think about this as a user
13316000	13318000	But that's the heuristic we use
13318000	13320000	We're going to show you
13320000	13322000	The output as soon as we have enough
13322000	13324000	That
13324000	13326000	It doesn't feel disruptive
13326000	13328000	Because nothing disappears
13328000	13330000	From under you
13330000	13332000	Right
13332000	13334000	So React commits transitions off
13334000	13336000	To decide what if I delete it here
13336000	13338000	What if I remove it here
13338000	13340000	What if we remove the suspense boundary
13340000	13342000	And I think it will still take some time
13342000	13344000	To really feel it out
13344000	13346000	Because I'm sure you use it
13346000	13348000	In a lot of different contexts
13348000	13350000	But for the search box it makes sense to me
13350000	13352000	Where you definitely want to start transition here
13352000	13354000	Because we want
13354000	13356000	To be able to track
13356000	13358000	Like okay this
13358000	13360000	We've started something
13360000	13362000	We don't know when it's done
13362000	13364000	All we want to do is show that it is pending
13364000	13366000	And then as soon as React
13366000	13368000	Has figured out
13368000	13370000	Everything
13370000	13372000	It's resolved all the components down the tree
13372000	13374000	I'm trying to find the perfect vocabulary here
13374000	13376000	And I don't think I have it yet
13376000	13378000	I wouldn't say
13378000	13380000	It doesn't need to resolve everything
13380000	13382000	Because maybe you have some new components
13382000	13384000	And there's no reason to wait for them
13384000	13386000	So as soon as you have enough
13386000	13388000	That would be not embarrassing
13388000	13390000	To show
13390000	13392000	That's kind of how I explain it
13392000	13394000	As soon as you have a decent
13394000	13396000	Floating state
13396000	13398000	And it's determined automatically
13398000	13400000	So you don't need to think about it
13400000	13402000	Yeah
13402000	13404000	It's contextual
13404000	13406000	We know you called this from the search box
13406000	13408000	So we know what this search box
13408000	13410000	Depends on
13410000	13412000	The parents that it has in order to render that search box again
13412000	13414000	No
13414000	13416000	That's not how it works
13416000	13418000	It's not conceptual
13418000	13420000	I think that's kind of the cool thing
13420000	13422000	About this
13422000	13424000	It really doesn't care
13424000	13426000	Because you could be navigating to another page
13426000	13428000	You could be navigating
13428000	13430000	From a feed page
13430000	13432000	To a profile page
13432000	13434000	And then let's say on the profile page
13434000	13436000	You have profile cover
13436000	13438000	And then you have
13438000	13440000	Profile timeline inside of suspense
13440000	13442000	So what that means
13442000	13444000	And then
13444000	13446000	My start transition is built into the router
13446000	13448000	So it's not
13448000	13450000	Just for this search box
13450000	13452000	Like here
13452000	13454000	We could completely remove start transition
13454000	13456000	Like we just want to show a state
13456000	13458000	Tracking what's going on
13458000	13460000	Yeah so here it's not essential
13460000	13462000	Because we only added it here
13462000	13464000	To get this access to this is pending
13464000	13466000	Where it's important
13466000	13468000	Is only at the router level
13468000	13470000	And so what this does
13470000	13472000	What this does
13472000	13474000	Here for example
13474000	13476000	If we're moving from feed to profile
13476000	13478000	And then profile has like a cover
13478000	13480000	And a timeline
13480000	13482000	Wrapped in suspense
13482000	13484000	What's going to happen is that
13484000	13486000	If profile cover needs to load some data
13486000	13488000	For example profile name
13488000	13490000	And your avatar
13490000	13492000	Then the router will wait
13492000	13494000	For that to be ready
13494000	13496000	It won't teleport you to this empty profile page
13496000	13498000	That doesn't have anything
13498000	13500000	Because we don't have a decent loading state
13500000	13502000	For it
13502000	13504000	We don't have something to show yet
13504000	13506000	But then as soon as
13506000	13508000	The profile cover is ready
13508000	13510000	And the remaining stuff is wrapped in suspense
13510000	13512000	It will be like
13512000	13514000	Now I can actually move to this page
13514000	13516000	Because I can show the cover
13516000	13518000	And then the rest will have a spinner
13518000	13520000	So this is what it does
13520000	13522000	It just opts you into this
13522000	13524000	It doesn't have to happen right away
13524000	13526000	But we're going to wait enough
13526000	13528000	Until we have something decent to show
13528000	13530000	And it's based on this heuristic
13530000	13532000	So it doesn't really care
13532000	13534000	From which component
13534000	13536000	Because like you see here
13536000	13538000	It's really at the root level
13538000	13540000	So it doesn't even know
13540000	13542000	You're calling it from search input
13542000	13544000	It doesn't care where you're calling it from
13544000	13546000	Yeah
13546000	13548000	I guess in the other example I was trying to figure out
13548000	13550000	When is pending resolved
13550000	13552000	And it sounds like there's more heuristics involved
13552000	13554000	Than just like
